t,original_y,smoothed_y
0.984,1.53197,1.37081
0.985,1.61526,1.38121
0.986,1.69101,1.39439
0.987,1.52709,1.40004
0.988,1.13684,1.38884
0.989,1.02691,1.37344
0.99,1.59647,1.38293
0.991,1.70191,1.3965
0.992,1.73297,1.41082
0.993,1.86863,1.43029
0.994,1.14548,1.41818
0.995,1.34663,1.41513
0.996,1.18985,1.40555
0.997,1.08166,1.39177
0.998,1.45939,1.39465
0.999,1.38016,1.39403
1,1.08336,1.38081
1.001,1.82177,1.39957
1.002,1.27597,1.39431
1.003,1.22054,1.38692
1.004,1.44431,1.38936
1.005,1.21233,1.38183
1.006,1.79735,1.39951
1.007,1.7013,1.41235
1.008,1.40381,1.41198
1.009,1.92223,1.43369
1.01,1.31302,1.42856
1.011,1.38455,1.42669
1.012,1.22782,1.41823
1.013,2.12701,1.44838
1.014,1.32028,1.44293
1.015,1.53049,1.44665
1.016,1.70153,1.4575
1.017,1.39382,1.45479
1.018,1.43099,1.45378
1.019,1.654,1.46229
1.02,1.57985,1.4673
1.021,1.84084,1.48319
1.022,1.6467,1.49014
1.023,0.914188,1.46564
1.024,1.44978,1.46497
1.025,1.67439,1.47388
1.026,1.47737,1.47402
1.027,1.51551,1.47579
1.028,2.07676,1.50136
1.029,0.983927,1.47934
1.03,1.41247,1.4765
1.031,1.57315,1.48061
1.032,1.32748,1.4741
1.033,1.46396,1.47366
1.034,1.39093,1.47014
1.035,1.80301,1.48431
1.036,1.05375,1.46599
1.037,1.72426,1.47698
1.038,1.33375,1.47088
1.039,1.81014,1.48532
1.04,1.29362,1.47716
1.041,1.55998,1.48068
1.042,1.47693,1.48052
1.043,1.28935,1.47239
1.044,2.08191,1.49832
1.045,1.55473,1.50072
1.046,1.31704,1.49291
1.047,1.39782,1.48886
1.048,1.48442,1.48867
1.049,1.62646,1.49453
1.05,1.39855,1.49045
1.051,1.46932,1.48955
1.052,1.44388,1.48761
1.053,1.71298,1.4972
1.054,1.5943,1.50133
1.055,1.2669,1.49135
1.056,1.8203,1.50535
1.057,1.60536,1.5096
1.058,1.19581,1.49625
1.059,1.44733,1.49417
1.06,1.52843,1.49563
1.061,1.72161,1.50524
1.062,1.06686,1.48659
1.063,1.76673,1.49851
1.064,1.78631,1.51076
1.065,1.33847,1.50343
1.066,1.6318,1.50889
1.067,1.6072,1.51307
1.068,1.35077,1.50617
1.069,1.7061,1.51467
1.07,1.31347,1.50611
1.071,1.5145,1.50647
1.072,1.66551,1.51323
1.073,1.4143,1.50903
1.074,1.53141,1.50998
1.075,1.55495,1.51189
1.076,1.61046,1.51608
1.077,1.6041,1.51983
1.078,1.68832,1.527
1.079,1.79215,1.53828
1.08,1.69783,1.54507
1.081,1.69501,1.55144
1.082,1.65922,1.55603
1.083,1.34397,1.54701
1.084,1.43977,1.54245
1.085,1.51551,1.5413
1.086,1.5154,1.5402
1.087,1.49394,1.53823
1.088,1.19022,1.52342
1.089,1.15681,1.50783
1.09,2.0509,1.53093
1.091,1.48409,1.52894
1.092,1.3408,1.52094
1.093,1.5122,1.52056
1.094,1.31842,1.51196
1.095,1.28971,1.50251
1.096,1.57915,1.50577
1.097,1.32659,1.49815
1.098,1.88805,1.51473
1.099,1.78148,1.52608
1.1,1.5869,1.52867
1.101,1.28498,1.5183
1.102,1.12024,1.50137
1.103,1.54926,1.5034
1.104,1.56064,1.50584
1.105,1.78987,1.51792
1.106,1.2699,1.50737
1.107,1.79107,1.51944
1.108,1.2458,1.5078
1.109,1.78063,1.51941
1.11,1.67278,1.52593
1.111,1.52187,1.52576
1.112,1.69661,1.53303
1.113,1.27999,1.52226
1.114,2.11354,1.54742
1.115,1.56124,1.548
1.116,1.59216,1.54988
1.117,1.16573,1.53354
1.118,1.82004,1.54573
1.119,1.80505,1.55676
1.12,1.97735,1.57465
1.121,1.70502,1.5802
1.122,1.30897,1.56866
1.123,1.85637,1.5809
1.124,1.8568,1.59264
1.125,1.34899,1.58227
1.126,1.76919,1.59023
1.127,1.30728,1.57819
1.128,1.41469,1.57123
1.129,1.38825,1.56345
1.13,1.8877,1.57724
1.131,1.77302,1.58557
1.132,1.19533,1.56897
1.133,1.6982,1.57447
1.134,1.324,1.56381
1.135,1.22686,1.54948
1.136,1.72446,1.55692
1.137,1.90504,1.57173
1.138,1.76124,1.57979
1.139,1.47698,1.57542
1.14,1.63698,1.57804
1.141,1.74192,1.58501
1.142,1.42574,1.57823
1.143,1.74918,1.58551
1.144,1.72759,1.59155
1.145,1.49511,1.58745
1.146,1.51877,1.58453
1.147,1.65498,1.58752
1.148,2.08791,1.60881
1.149,1.09347,1.58689
1.15,1.84475,1.59786
1.151,2.20672,1.62376
1.152,1.5607,1.62108
1.153,1.70637,1.62471
1.154,1.35984,1.61344
1.155,1.59379,1.6126
1.156,1.65634,1.61446
1.157,1.94822,1.62866
1.158,1.35187,1.61689
1.159,1.5034,1.61206
1.16,1.59974,1.61154
1.161,1.56218,1.60944
1.162,1.80428,1.61772
1.163,1.35776,1.60667
1.164,1.51231,1.60265
1.165,1.72079,1.60768
1.166,1.42687,1.59998
1.167,1.63265,1.60137
1.168,1.55013,1.59919
1.169,1.70688,1.60378
1.17,1.5313,1.60069
1.171,1.61355,1.60124
1.172,1.83174,1.61105
1.173,1.28596,1.59722
1.174,1.8286,1.60706
1.175,1.76675,1.61385
1.176,1.74979,1.61964
1.177,1.61378,1.61939
1.178,2.01015,1.63601
1.179,1.55011,1.63236
1.18,1.67545,1.63419
1.181,2.21215,1.65878
1.182,1.48602,1.65143
1.183,1.96132,1.66461
1.184,1.89204,1.67429
1.185,1.99715,1.68802
1.186,1.6896,1.68809
1.187,1.60795,1.68468
1.188,1.81768,1.69034
1.189,1.84672,1.69699
1.19,1.53669,1.69017
1.191,1.38975,1.67739
1.192,1.61658,1.6748
1.193,1.67002,1.6746
1.194,1.51611,1.66786
1.195,1.49315,1.66043
1.196,1.89104,1.67024
1.197,1.81236,1.67628
1.198,1.92567,1.68689
1.199,1.74668,1.68944
1.2,1.88163,1.69761
1.201,2.0303,1.71177
1.202,1.96273,1.72244
1.203,1.85686,1.72816
1.204,1.96761,1.73835
1.205,1.96034,1.74779
1.206,1.7652,1.74853
1.207,1.70416,1.74665
1.208,1.59165,1.74005
1.209,1.69549,1.73816
1.21,1.86955,1.74375
1.211,1.96525,1.75317
1.212,1.98051,1.76284
1.213,1.20445,1.73909
1.214,1.83664,1.74324
1.215,2.04203,1.75595
1.216,1.77087,1.75658
1.217,2.13144,1.77253
1.218,1.61274,1.76573
1.219,2.17105,1.78298
1.22,1.95605,1.79034
1.221,1.78831,1.79025
1.222,1.93757,1.79652
1.223,1.58889,1.78769
1.224,1.71848,1.78474
1.225,1.59308,1.77659
1.226,1.22041,1.75293
1.227,1.75862,1.75317
1.228,2.03573,1.76519
1.229,1.46741,1.75252
1.23,1.60725,1.74634
1.231,1.77889,1.74773
1.232,1.3987,1.73288
1.233,1.77602,1.73471
1.234,1.60987,1.7294
1.235,1.93473,1.73814
1.236,2.2512,1.75996
1.237,2.12001,1.77528
1.238,1.58749,1.76729
1.239,1.70852,1.76479
1.24,2.08175,1.77828
1.241,1.48617,1.76585
1.242,1.77689,1.76632
1.243,1.62962,1.7605
1.244,2.17518,1.77815
1.245,2.07252,1.79067
1.246,2.3083,1.81269
1.247,1.6122,1.80416
1.248,1.90783,1.80857
1.249,1.2993,1.78691
1.25,1.81662,1.78817
1.251,1.80685,1.78896
1.252,1.70176,1.78525
1.253,2.08681,1.79808
1.254,2.13183,1.81228
1.255,2.04733,1.82228
1.256,1.72214,1.81802
1.257,1.97308,1.82462
1.258,1.4954,1.81061
1.259,1.5738,1.80054
1.26,1.70202,1.79635
1.261,1.92232,1.80171
1.262,1.8515,1.80382
1.263,1.67294,1.79826
1.264,1.83433,1.79979
1.265,1.65867,1.79379
1.266,1.95711,1.80073
1.267,2.05047,1.81136
1.268,2.35775,1.8346
1.269,2.22416,1.85118
1.27,1.79956,1.84898
1.271,2.06216,1.85805
1.272,1.72237,1.85228
1.273,2.32726,1.87249
1.274,2.23072,1.88773
1.275,1.90611,1.88851
1.276,1.93134,1.89033
1.277,1.57802,1.87704
1.278,1.77117,1.87254
1.279,1.5334,1.85811
1.28,2.12099,1.86929
1.281,2.07591,1.87808
1.282,1.56362,1.86471
1.283,1.60534,1.85367
1.284,1.69687,1.847
1.285,1.79547,1.84481
1.286,1.84822,1.84495
1.287,2.11597,1.85648
1.288,1.92804,1.85953
1.289,1.69735,1.85263
1.29,1.70833,1.84649
1.291,1.82091,1.8454
1.292,2.11694,1.85695
1.293,1.93652,1.86034
1.294,1.88126,1.86123
1.295,2.4824,1.88766
1.296,1.77285,1.88277
1.297,2.04361,1.88961
1.298,1.63958,1.87898
1.299,1.73777,1.87297
1.3,2.0822,1.88187
1.301,2.05642,1.8893
1.302,2.32216,1.90771
1.303,1.5917,1.89427
1.304,1.46444,1.87598
1.305,1.60398,1.86441
1.306,1.82469,1.86272
1.307,1.83573,1.86157
1.308,1.80982,1.85937
1.309,2.02488,1.86641
1.31,1.83123,1.86491
1.311,2.01739,1.8714
1.312,2.22786,1.88657
1.313,2.00973,1.89181
1.314,2.07483,1.89959
1.315,2.20078,1.91241
1.316,1.69461,1.90314
1.317,2.27343,1.91889
1.318,2.14491,1.92851
1.319,1.71174,1.91929
1.32,1.94328,1.92031
1.321,1.68752,1.9104
1.322,2.23657,1.92428
1.323,1.95109,1.92542
1.324,2.05044,1.93074
1.325,2.53308,1.95637
1.326,1.62996,1.94248
1.327,1.84012,1.93812
1.328,1.8277,1.93343
1.329,2.05146,1.93845
1.33,1.44281,1.91736
1.331,1.9453,1.91855
1.332,1.73395,1.9107
1.333,2.17092,1.92177
1.334,1.67144,1.91112
1.335,1.99367,1.91463
1.336,1.92778,1.91519
1.337,2.06852,1.92171
1.338,1.81369,1.91712
1.339,1.69292,1.90758
1.34,1.82523,1.90408
1.341,2.23691,1.91824
1.342,1.99805,1.92163
1.343,1.71904,1.91301
1.344,2.11052,1.92141
1.345,1.62314,1.90873
1.346,2.35682,1.92779
1.347,1.74306,1.91993
1.348,1.53827,1.90369
1.349,1.83431,1.90074
1.35,2.09877,1.90917
1.351,1.58384,1.89532
1.352,2.29104,1.91216
1.353,2.45851,1.9354
1.354,1.83889,1.9313
1.355,2.08969,1.93804
1.356,2.10842,1.94528
1.357,2.22551,1.95721
1.358,1.82877,1.95174
1.359,2.04616,1.95576
1.36,2.00318,1.95778
1.361,1.66605,1.94537
1.362,1.92284,1.94441
1.363,1.56597,1.92831
1.364,1.88349,1.9264
1.365,2.01836,1.93031
1.366,1.66833,1.91917
1.367,1.52025,1.9022
1.368,2.02808,1.90755
1.369,2.10705,1.91604
1.37,1.73712,1.90843
1.371,2.2531,1.92309
1.372,2.18043,1.93404
1.373,2.07314,1.93996
1.374,1.76182,1.93238
1.375,1.70109,1.92254
1.376,1.95783,1.92404
1.377,1.61861,1.91105
1.378,2.26859,1.92626
1.379,2.28006,1.94131
1.38,2.00812,1.94415
1.381,2.10815,1.95113
1.382,2.18928,1.96126
1.383,1.8308,1.95571
1.384,2.02652,1.95872
1.385,2.24989,1.97111
1.386,1.81205,1.96434
1.387,1.63596,1.95037
1.388,2.24154,1.96276
1.389,2.51076,1.98607
1.39,2.10562,1.99116
1.391,2.01239,1.99206
1.392,1.68392,1.97895
1.393,2.09801,1.98402
1.394,1.59467,1.96745
1.395,1.89225,1.96425
1.396,2.03651,1.96733
1.397,1.95029,1.9666
1.398,1.82459,1.96056
1.399,1.84684,1.95572
1.4,2.06391,1.96033
1.401,1.75962,1.95179
1.402,2.36001,1.96915
1.403,1.94084,1.96795
1.404,1.98746,1.96878
1.405,1.92337,1.96685
1.406,2.19132,1.9764
1.407,1.7571,1.96707
1.408,2.05453,1.97079
1.409,2.40403,1.98922
1.41,2.17442,1.9971
1.411,2.03468,1.9987
1.412,2.11865,2.0038
1.413,2.03738,2.00523
1.414,1.87343,1.99962
1.415,1.87336,1.99425
1.416,2.14108,2.0005
1.417,1.62898,1.98469
1.418,2.11658,1.9903
1.419,1.74357,1.97981
1.42,2.2747,1.99235
1.421,1.88429,1.98775
1.422,2.01556,1.98894
1.423,1.86784,1.98379
1.424,2.34637,1.99921
1.425,1.23873,1.96686
1.426,2.08774,1.972
1.427,2.13214,1.97881
1.428,2.06942,1.98267
1.429,2.14304,1.98949
1.43,1.62211,1.97386
1.431,2.08197,1.97846
1.432,2.67815,2.00823
1.433,2.22212,2.01733
1.434,2.13468,2.02232
1.435,2.228,2.03107
1.436,2.07245,2.03283
1.437,2.41223,2.04897
1.438,1.66473,2.03262
1.439,1.79407,2.02248
1.44,2.33831,2.03591
1.441,2.06494,2.03715
1.442,2.36079,2.05092
1.443,2.19344,2.05698
1.444,1.39584,2.02885
1.445,2.45454,2.04696
1.446,2.1032,2.04935
1.447,2.38437,2.06361
1.448,2.03584,2.06243
1.449,2.05018,2.06191
1.45,1.8818,2.05424
1.451,2.06997,2.05491
1.452,2.28772,2.06482
1.453,2.31031,2.07526
1.454,1.8468,2.06554
1.455,2.3364,2.07706
1.456,1.80612,2.06554
1.457,1.99572,2.06257
1.458,1.85735,2.05384
1.459,2.07356,2.05468
1.46,1.55977,2.03362
1.461,2.26236,2.04335
1.462,1.82993,2.03427
1.463,2.19872,2.04127
1.464,2.61862,2.06583
1.465,2.04112,2.06478
1.466,2.19364,2.07026
1.467,1.96447,2.06576
1.468,2.60379,2.08865
1.469,1.88847,2.08013
1.47,2.04513,2.07865
1.471,2.25236,2.08604
1.472,2.2469,2.09288
1.473,2.29107,2.10131
1.474,2.73193,2.12814
1.475,2.02939,2.12394
1.476,2.6064,2.14446
1.477,1.75301,2.12781
1.478,1.84185,2.11564
1.479,2.28572,2.12288
1.48,2.07345,2.12078
1.481,2.17766,2.1232
1.482,1.87273,2.11254
1.483,2.14949,2.11411
1.484,2.24036,2.11948
1.485,1.77477,2.10482
1.486,2.47415,2.12053
1.487,1.82456,2.10794
1.488,1.91608,2.09978
1.489,1.60909,2.0789
1.49,2.35866,2.0908
1.491,2.11333,2.09176
1.492,2.67331,2.1165
1.493,2.10988,2.11622
1.494,2.35921,2.12656
1.495,1.85968,2.1152
1.496,2.30107,2.12311
1.497,2.24351,2.12823
1.498,1.64333,2.1076
1.499,2.29324,2.1155
1.5,2.25403,2.1214
1.501,2.03063,2.11753
1.502,2.25161,2.12324
1.503,2.54799,2.14131
1.504,2.28736,2.14752
1.505,2.45895,2.16077
1.506,2.06785,2.15682
1.507,2.12617,2.15551
1.508,1.97654,2.1479
1.509,1.70779,2.12918
1.51,1.9006,2.11945
1.511,2.99916,2.15688
1.512,2.3925,2.1669
1.513,1.94665,2.15753
1.514,2.08734,2.15455
1.515,2.44777,2.16702
1.516,2.29766,2.17258
1.517,1.249,2.13329
1.518,1.92168,2.12428
1.519,1.93318,2.11615
1.52,2.43131,2.12956
1.521,2.03495,2.12554
1.522,2.0868,2.12389
1.523,2.61046,2.14459
1.524,2.25557,2.14931
1.525,2.09411,2.14696
1.526,2.13593,2.14649
1.527,2.22955,2.15003
1.528,2.81107,2.17815
1.529,2.03506,2.17206
1.53,2.15948,2.17153
1.531,2.47107,2.18427
1.532,1.93755,2.17377
1.533,2.4366,2.18495
1.534,2.18091,2.18478
1.535,2.45997,2.19649
1.536,2.35566,2.20326
1.537,1.99558,2.19443
1.538,2.26151,2.19728
1.539,2.29836,2.20158
1.54,2.17898,2.20062
1.541,2.57433,2.21652
1.542,2.16032,2.21413
1.543,2.27778,2.21684
1.544,2.40236,2.22473
1.545,2.33033,2.22922
1.546,2.34286,2.23406
1.547,2.42971,2.24238
1.548,2.48497,2.2527
1.549,2.17906,2.24957
1.55,2.00598,2.2392
1.551,2.03517,2.23052
1.552,1.9916,2.22036
1.553,2.22359,2.2205
1.554,2.40844,2.22849
1.555,2.27284,2.23038
1.556,2.20202,2.22917
1.557,1.8254,2.21199
1.558,2.63004,2.22978
1.559,2.34153,2.23453
1.56,2.29038,2.23691
1.561,2.33413,2.24105
1.562,2.54961,2.25417
1.563,2.08422,2.24694
1.564,2.1513,2.24287
1.565,1.73925,2.22145
1.566,2.68346,2.2411
1.567,2.39702,2.24774
1.568,2.20928,2.2461
1.569,2.1009,2.23992
1.57,2.62304,2.25622
1.571,1.86939,2.23977
1.572,3.15672,2.27878
1.573,2.06431,2.26965
1.574,2.47033,2.27819
1.575,1.84694,2.25984
1.576,2.65191,2.27652
1.577,2.55468,2.28836
1.578,2.98715,2.31809
1.579,1.93173,2.30165
1.58,2.18248,2.29658
1.581,2.37845,2.30006
1.582,2.56311,2.31125
1.583,2.31145,2.31126
1.584,2.60865,2.32391
1.585,2.10343,2.31453
1.586,1.87673,2.29591
1.587,2.04671,2.28531
1.588,2.42366,2.29119
1.589,2.13807,2.28468
1.59,2.1268,2.27796
1.591,2.66632,2.29448
1.592,2.2221,2.2914
1.593,1.95702,2.27718
1.594,2.21319,2.27446
1.595,2.12088,2.26792
1.596,2.23309,2.26644
1.597,2.01609,2.25579
1.598,2.19483,2.2532
1.599,1.8101,2.23434
1.6,2.32136,2.23805
1.601,2.16991,2.23515
1.602,2.26504,2.23642
1.603,2.65688,2.25431
1.604,1.88636,2.23865
1.605,2.339,2.24292
1.606,2.35257,2.24759
1.607,2.66471,2.26533
1.608,2.12776,2.25948
1.609,2.09147,2.25233
1.61,2.35014,2.25649
1.611,2.35708,2.26077
1.612,2.93045,2.28926
1.613,2.65715,2.30491
1.614,2.67607,2.3207
1.615,1.82063,2.29943
1.616,2.48289,2.30723
1.617,2.42245,2.31214
1.618,2.28574,2.31101
1.619,2.76574,2.33036
1.62,1.97181,2.31511
1.621,2.14187,2.30774
1.622,2.52934,2.31716
1.623,2.11431,2.30853
1.624,2.21919,2.30473
1.625,2.68768,2.32102
1.626,1.95142,2.3053
1.627,2.43477,2.31081
1.628,2.45579,2.31698
1.629,2.46144,2.32312
1.63,2.37696,2.32541
1.631,1.95189,2.30952
1.632,2.44169,2.31514
1.633,2.29631,2.31434
1.634,2.83376,2.33644
1.635,2.04016,2.32384
1.636,2.25981,2.32111
1.637,2.06577,2.31025
1.638,2.56908,2.32126
1.639,2.49772,2.32877
1.64,2.57476,2.33923
1.641,2.09812,2.32897
1.642,2.17438,2.3224
1.643,2.56243,2.33261
1.644,2.52877,2.34095
1.645,2.45469,2.34579
1.646,1.98663,2.33051
1.647,2.42802,2.33466
1.648,2.58744,2.34542
1.649,2.36452,2.34623
1.65,2.46874,2.35144
1.651,2.80537,2.37075
1.652,2.41269,2.37254
1.653,2.19565,2.36501
1.654,2.13913,2.3554
1.655,2.01916,2.3411
1.656,2.61611,2.3528
1.657,2.45924,2.35733
1.658,2.4012,2.35919
1.659,2.08385,2.34748
1.66,2.04487,2.3346
1.661,2.51446,2.34226
1.662,2.80725,2.36204
1.663,2.42678,2.36479
1.664,2.46772,2.36917
1.665,2.37096,2.36925
1.666,2.21242,2.36258
1.667,2.84064,2.38291
1.668,2.9316,2.40626
1.669,2.50615,2.41051
1.67,3.00201,2.43567
1.671,2.18841,2.42515
1.672,2.72627,2.43796
1.673,2.25651,2.43024
1.674,2.75632,2.44412
1.675,2.47001,2.44522
1.676,2.52297,2.44852
1.677,2.27833,2.44128
1.678,2.33066,2.43658
1.679,2.62075,2.44441
1.68,2.5642,2.44951
1.681,2.61158,2.4564
1.682,2.14306,2.44307
1.683,2.44641,2.44321
1.684,2.23893,2.43452
1.685,2.74595,2.44777
1.686,2.43995,2.44744
1.687,2.43757,2.44702
1.688,2.21929,2.43733
1.689,2.36778,2.43437
1.69,2.83398,2.45137
1.691,2.71129,2.46243
1.692,2.26585,2.45407
1.693,2.52441,2.45706
1.694,2.82482,2.47271
1.695,2.43024,2.4709
1.696,2.46034,2.47045
1.697,2.26347,2.46164
1.698,2.75416,2.47409
1.699,2.18039,2.46159
1.7,2.52083,2.46411
1.701,2.33201,2.45849
1.702,2.65964,2.46705
1.703,2.38171,2.46342
1.704,2.79538,2.47754
1.705,2.35698,2.47241
1.706,2.53644,2.47514
1.707,2.2453,2.46536
1.708,2.36724,2.46119
1.709,2.10115,2.44587
1.71,2.3887,2.44344
1.711,2.23066,2.43438
1.712,2.48274,2.43644
1.713,2.04742,2.41989
1.714,2.55967,2.42584
1.715,2.52561,2.43008
1.716,2.5538,2.43535
1.717,2.60846,2.44271
1.718,2.60256,2.44951
1.719,2.35691,2.44557
1.72,2.31449,2.43999
1.721,2.39195,2.43795
1.722,1.9589,2.41757
1.723,2.29114,2.41219
1.724,2.36958,2.41038
1.725,2.45236,2.41217
1.726,2.85835,2.43115
1.727,2.26849,2.42423
1.728,2.56695,2.4303
1.729,2.42018,2.42987
1.73,2.52203,2.43379
1.731,2.46577,2.43515
1.732,2.51963,2.43874
1.733,2.626,2.44671
1.734,2.99771,2.47015
1.735,2.66612,2.47849
1.736,2.4628,2.47782
1.737,2.68944,2.48683
1.738,2.76214,2.49854
1.739,2.21351,2.48641
1.74,2.4077,2.48306
1.741,2.92502,2.50187
1.742,2.11385,2.48536
1.743,2.43323,2.48314
1.744,2.53553,2.48537
1.745,2.22786,2.47441
1.746,2.55389,2.47779
1.747,2.48745,2.47821
1.748,2.67294,2.48649
1.749,2.82314,2.50081
1.75,2.38214,2.49576
1.751,2.36279,2.49011
1.752,2.64514,2.4967
1.753,2.26821,2.48698
1.754,2.75968,2.49858
1.755,2.50341,2.49879
1.756,2.45225,2.49681
1.757,2.50137,2.497
1.758,3.04424,2.52028
1.759,2.88997,2.53601
1.76,2.39198,2.52988
1.761,2.77792,2.54044
1.762,2.18749,2.52542
1.763,2.32736,2.51699
1.764,2.47852,2.51536
1.765,2.29897,2.50615
1.766,2.89348,2.52263
1.767,2.874,2.53758
1.768,2.70593,2.54474
1.769,2.54613,2.5448
1.77,2.51079,2.54335
1.771,2.75107,2.55219
1.772,2.84936,2.56483
1.773,2.48153,2.56129
1.774,1.95682,2.53557
1.775,2.44813,2.53185
1.776,2.53137,2.53183
1.777,2.41727,2.52696
1.778,3.15007,2.55347
1.779,2.21048,2.53888
1.78,2.64807,2.54352
1.781,2.53268,2.54306
1.782,2.61732,2.54622
1.783,2.34342,2.53759
1.784,2.4993,2.53596
1.785,2.72839,2.54415
1.786,2.54995,2.5444
1.787,2.82698,2.55642
1.788,2.40685,2.55005
1.789,2.33085,2.54073
1.79,2.7723,2.55058
1.791,2.22394,2.53668
1.792,2.85038,2.55003
1.793,2.69141,2.55604
1.794,2.49675,2.55352
1.795,2.72339,2.56075
1.796,2.75448,2.56899
1.797,2.96157,2.58569
1.798,2.55454,2.58437
1.799,2.85583,2.59592
1.8,2.56467,2.59459
1.801,2.35306,2.58431
1.802,1.9544,2.55751
1.803,2.82479,2.56888
1.804,2.5755,2.56917
1.805,2.43494,2.56345
1.806,2.57576,2.56398
1.807,2.81292,2.57457
1.808,2.34994,2.56501
1.809,2.4218,2.55892
1.81,2.6885,2.56443
1.811,2.32904,2.55442
1.812,2.25989,2.54189
1.813,2.43508,2.53734
1.814,2.738,2.54588
1.815,2.52362,2.54493
1.816,2.5919,2.54693
1.817,2.49186,2.54459
1.818,3.02618,2.56508
1.819,2.64187,2.56834
1.82,2.83586,2.57973
1.821,2.72567,2.58593
1.822,2.68472,2.59014
1.823,3.11834,2.61261
1.824,2.31845,2.60009
1.825,2.56277,2.59851
1.826,2.64332,2.60041
1.827,2.66233,2.60305
1.828,2.827,2.61257
1.829,2.43525,2.60503
1.83,2.32207,2.59299
1.831,2.62319,2.59428
1.832,2.69602,2.59861
1.833,2.55443,2.59673
1.834,2.63177,2.59822
1.835,2.83072,2.60811
1.836,2.34871,2.59707
1.837,3.06494,2.61698
1.838,2.59611,2.61609
1.839,2.75975,2.6222
1.84,2.85164,2.63196
1.841,2.86304,2.64179
1.842,2.74845,2.64633
1.843,2.98598,2.66078
1.844,2.79722,2.66659
1.845,2.328,2.65218
1.846,2.68426,2.65355
1.847,2.79436,2.65954
1.848,2.75837,2.66374
1.849,2.90514,2.67401
1.85,2.56202,2.66925
1.851,2.31544,2.65419
1.852,2.95727,2.66709
1.853,3.19292,2.68946
1.854,2.58797,2.68514
1.855,2.5949,2.6813
1.856,2.52431,2.67462
1.857,2.39206,2.6626
1.858,2.33123,2.6485
1.859,2.94745,2.66122
1.86,2.60357,2.65877
1.861,2.89855,2.66897
1.862,2.72005,2.67114
1.863,2.58198,2.66735
1.864,2.41184,2.65648
1.865,2.99324,2.67081
1.866,2.60876,2.66817
1.867,2.95436,2.68034
1.868,2.99551,2.69375
1.869,2.82485,2.69933
1.87,2.84929,2.70571
1.871,2.91424,2.71458
1.872,2.6275,2.71088
1.873,2.67538,2.70937
1.874,3.27217,2.73331
1.875,2.28145,2.71409
1.876,2.7547,2.71581
1.877,2.71774,2.7159
1.878,2.60975,2.71138
1.879,3.09327,2.72763
1.88,3.17932,2.74684
1.881,2.49017,2.73592
1.882,2.5441,2.72776
1.883,2.2896,2.70912
1.884,2.6862,2.70815
1.885,2.801,2.7121
1.886,2.69904,2.71154
1.887,2.70913,2.71144
1.888,2.42194,2.69912
1.889,2.4035,2.68655
1.89,2.56015,2.68117
1.891,2.92027,2.69134
1.892,2.90131,2.70027
1.893,2.40768,2.68783
1.894,2.48605,2.67924
1.895,3.08689,2.69658
1.896,2.72027,2.69759
1.897,2.70236,2.6978
1.898,2.99779,2.71056
1.899,2.60213,2.70595
1.9,2.4914,2.69682
1.901,2.83828,2.70284
1.902,2.06492,2.6757
1.903,2.74225,2.67853
1.904,2.95621,2.69034
1.905,2.88791,2.69875
1.906,2.5806,2.69372
1.907,2.68347,2.69328
1.908,2.80658,2.6981
1.909,2.33993,2.68287
1.91,3.39578,2.7132
1.911,2.6903,2.71222
1.912,2.55181,2.7054
1.913,2.8596,2.71196
1.914,2.71276,2.71199
1.915,2.50742,2.70329
1.916,2.82872,2.70863
1.917,2.98745,2.72049
1.918,2.93167,2.72947
1.919,3.04465,2.74288
1.92,2.68921,2.7406
1.921,3.23264,2.76153
1.922,2.50226,2.7505
1.923,2.96941,2.75981
1.924,2.77336,2.76039
1.925,2.96992,2.7693
1.926,2.70171,2.76643
1.927,2.79972,2.76784
1.928,3.53651,2.80055
1.929,2.74621,2.79823
1.93,2.75694,2.79648
1.931,2.74874,2.79445
1.932,2.71751,2.79117
1.933,2.7482,2.78934
1.934,3.04222,2.8001
1.935,3.11695,2.81358
1.936,2.92166,2.81818
1.937,2.71603,2.81383
1.938,2.39604,2.79606
1.939,2.56293,2.78614
1.94,2.85515,2.78908
1.941,2.35782,2.77073
1.942,3.11398,2.78533
1.943,2.61366,2.77803
1.944,2.39308,2.76165
1.945,2.84971,2.7654
1.946,2.66094,2.76096
1.947,2.83374,2.76405
1.948,2.26537,2.74284
1.949,2.35067,2.72615
1.95,3.36789,2.75345
1.951,3.28667,2.77614
1.952,2.7012,2.77295
1.953,2.73995,2.77155
1.954,2.94643,2.77899
1.955,3.16584,2.79545
1.956,3.10478,2.80861
1.957,3.03492,2.81823
1.958,3.19469,2.83425
1.959,2.87655,2.83605
1.96,2.39301,2.8172
1.961,2.99699,2.82485
1.962,2.83977,2.82548
1.963,2.63382,2.81733
1.964,2.93943,2.82252
1.965,2.98536,2.82945
1.966,3.02532,2.83779
1.967,2.63933,2.82934
1.968,2.78061,2.82727
1.969,2.63261,2.81899
1.97,3.14111,2.83269
1.971,2.9583,2.83804
1.972,2.52505,2.82472
1.973,2.54157,2.81267
1.974,3.03416,2.8221
1.975,2.56883,2.81132
1.976,2.70911,2.80697
1.977,2.94511,2.81285
1.978,2.99659,2.82067
1.979,2.95443,2.82636
1.98,3.02778,2.83493
1.981,3.39246,2.85865
1.982,2.74231,2.8537
1.983,2.76506,2.84993
